temp,omega1,theta1,omega2,theta2,theta2-theta1
  353.160004,   -2.001174, -159.593887,    0.494578,   -7.074554,  152.519333
  353.199982,   -1.933930, -159.671249,    0.561804,   -7.052082,  152.619171
  353.239990,   -1.868604, -159.745987,    0.629045,   -7.026920,  152.719070
  353.279999,   -1.805262, -159.818192,    0.696171,   -6.999073,  152.819122
  353.320007,   -1.743945, -159.887955,    0.763048,   -6.968550,  152.919403
  353.359985,   -1.684677, -159.955338,    0.829536,   -6.935369,  153.019974
  353.399994,   -1.627463, -160.020432,    0.895487,   -6.899550,  153.120880
  353.440002,   -1.572297, -160.083328,    0.960753,   -6.861120,  153.222214
  353.479980,   -1.519161, -160.144089,    1.025177,   -6.820113,  153.323975
  353.519989,   -1.468026, -160.202805,    1.088600,   -6.776569,  153.426239
  353.559998,   -1.418860, -160.259552,    1.150861,   -6.730534,  153.529022
  353.600006,   -1.371623, -160.314423,    1.211794,   -6.682063,  153.632355
  353.639984,   -1.326273, -160.367477,    1.271235,   -6.631214,  153.736267
  353.679993,   -1.282764, -160.418793,    1.329020,   -6.578053,  153.840744
  353.720001,   -1.241051, -160.468430,    1.384985,   -6.522654,  153.945770
  353.759979,   -1.201087, -160.516479,    1.438973,   -6.465095,  154.051392
  353.799988,   -1.162825, -160.562988,    1.490831,   -6.405462,  154.157532
  353.839996,   -1.126220, -160.608032,    1.540413,   -6.343845,  154.264191
  353.880005,   -1.091228, -160.651688,    1.587586,   -6.280342,  154.371353
  353.919983,   -1.057809, -160.694000,    1.632226,   -6.215052,  154.478943
  353.959991,   -1.025923, -160.735031,    1.674223,   -6.148083,  154.586945
  354.000000,   -0.995531, -160.774857,    1.713486,   -6.079544,  154.695312
  354.039978,   -0.966602, -160.813522,    1.749940,   -6.009546,  154.803970
  354.079987,   -0.939102, -160.851089,    1.783528,   -5.938204,  154.912888
  354.119995,   -0.913004, -160.887604,    1.814215,   -5.865635,  155.021973
  354.160004,   -0.888280, -160.923141,    1.841989,   -5.791955,  155.131180
  354.199982,   -0.864910, -160.957733,    1.866858,   -5.717281,  155.240448
  354.239990,   -0.842871, -160.991455,    1.888854,   -5.641727,  155.349731
  354.279999,   -0.822147, -161.024338,    1.908033,   -5.565405,  155.458939
  354.320007,   -0.802721, -161.056442,    1.924470,   -5.488427,  155.568008
  354.359985,   -0.784583, -161.087830,    1.938264,   -5.410896,  155.676941
  354.399994,   -0.767720, -161.118546,    1.949534,   -5.332915,  155.785629
  354.440002,   -0.752126, -161.148636,    1.958417,   -5.254578,  155.894058
  354.479980,   -0.737794, -161.178146,    1.965068,   -5.175975,  156.002167
  354.519989,   -0.724719, -161.207138,    1.969656,   -5.097189,  156.109955
  354.559998,   -0.712898, -161.235657,    1.972364,   -5.018295,  156.217361
  354.600006,   -0.702332, -161.263748,    1.973384,   -4.939359,  156.324387
  354.639984,   -0.693019, -161.291473,    1.972919,   -4.860443,  156.431030
  354.679993,   -0.684961, -161.318878,    1.971175,   -4.781596,  156.537277
  354.720001,   -0.678161, -161.346008,    1.968365,   -4.702861,  156.643143
  354.759979,   -0.672621, -161.372910,    1.964700,   -4.624274,  156.748642
  354.799988,   -0.668346, -161.399643,    1.960394,   -4.545858,  156.853790
  354.839996,   -0.665338, -161.426254,    1.955658,   -4.467632,  156.958618
  354.880005,   -0.663602, -161.452805,    1.950698,   -4.389604,  157.063202
  354.919983,   -0.663142, -161.479324,    1.945716,   -4.311776,  157.167542
  354.959991,   -0.663961, -161.505890,    1.940906,   -4.234139,  157.271744
  355.000000,   -0.666064, -161.532532,    1.936455,   -4.156681,  157.375854
  355.039978,   -0.669453, -161.559311,    1.932542,   -4.079379,  157.479935
  355.079987,   -0.674128, -161.586273,    1.929334,   -4.002205,  157.584061
  355.119995,   -0.680093, -161.613480,    1.926989,   -3.925126,  157.688354
  355.160004,   -0.687344, -161.640976,    1.925656,   -3.848099,  157.792877
  355.199982,   -0.695881, -161.668808,    1.925471,   -3.771080,  157.897720
  355.239990,   -0.705698, -161.697037,    1.926558,   -3.694018,  158.003021
  355.279999,   -0.716791, -161.725708,    1.929031,   -3.616857,  158.108856
  355.319977,   -0.729150, -161.754868,    1.932989,   -3.539538,  158.215332
  355.359985,   -0.742764, -161.784576,    1.938522,   -3.461997,  158.322586
  355.399994,   -0.757620, -161.814880,    1.945705,   -3.384168,  158.430710
  355.440002,   -0.773700, -161.845825,    1.954600,   -3.305984,  158.539841
  355.479980,   -0.790983, -161.877472,    1.965255,   -3.227374,  158.650101
  355.519989,   -0.809447, -161.909851,    1.977706,   -3.148265,  158.761581
  355.559998,   -0.829063, -161.943008,    1.991972,   -3.068587,  158.874420
  355.600006,   -0.849798, -161.977005,    2.008057,   -2.988265,  158.988739
  355.639984,   -0.871617, -162.011871,    2.025949,   -2.907227,  159.104645
  355.679993,   -0.894479, -162.047653,    2.045618,   -2.825403,  159.222244
  355.720001,   -0.918338, -162.084381,    2.067017,   -2.742722,  159.341660
  355.759979,   -0.943144, -162.122101,    2.090078,   -2.659119,  159.462982
  355.799988,   -0.968840, -162.160858,    2.114715,   -2.574530,  159.586334
  355.839996,   -0.995366, -162.200668,    2.140818,   -2.488898,  159.711777
  355.880005,   -1.022653, -162.241577,    2.168258,   -2.402168,  159.839417
  355.919983,   -1.050631, -162.283600,    2.196878,   -2.314292,  159.969315
  355.959991,   -1.079223, -162.326767,    2.226499,   -2.225233,  160.101532
  356.000000,   -1.108344, -162.371094,    2.256917,   -2.134956,  160.236145
  356.039978,   -1.137909, -162.416611,    2.287903,   -2.043439,  160.373169
  356.079987,   -1.167823, -162.463318,    2.319200,   -1.950672,  160.512650
  356.119995,   -1.197989, -162.511230,    2.350528,   -1.856651,  160.654587
  356.160004,   -1.228307, -162.560364,    2.381583,   -1.761387,  160.798981
  356.199982,   -1.258670, -162.610718,    2.412039,   -1.664906,  160.945816
  356.239990,   -1.288969, -162.662277,    2.441548,   -1.567244,  161.095032
  356.279999,   -1.319094, -162.715042,    2.469748,   -1.468454,  161.246582
  356.319977,   -1.348931, -162.768997,    2.496260,   -1.368604,  161.400391
  356.359985,   -1.378367, -162.824127,    2.520699,   -1.267776,  161.556351
  356.399994,   -1.407290, -162.880417,    2.542677,   -1.166069,  161.714355
  356.440002,   -1.435585, -162.937836,    2.561806,   -1.063597,  161.874237
  356.479980,   -1.463143, -162.996368,    2.577709,   -0.960488,  162.035873
  356.519989,   -1.489858, -163.055969,    2.590024,   -0.856887,  162.199081
  356.559998,   -1.515627, -163.116592,    2.598409,   -0.752951,  162.363647
  356.600006,   -1.540355, -163.178207,    2.602555,   -0.648849,  162.529358
  356.639984,   -1.563953, -163.240768,    2.602185,   -0.544762,  162.696014
  356.679993,   -1.586340, -163.304214,    2.597064,   -0.440879,  162.863342
  356.720001,   -1.607445, -163.368515,    2.587004,   -0.337399,  163.031113
  356.759979,   -1.627210, -163.433609,    2.571864,   -0.234524,  163.199081
  356.799988,   -1.645583, -163.499435,    2.551558,   -0.132462,  163.366974
  356.839996,   -1.662529, -163.565933,    2.526053,   -0.031419,  163.534515
  356.880005,   -1.678025, -163.633057,    2.495368,    0.068396,  163.701447
  356.919983,   -1.692060, -163.700745,    2.459573,    0.166779,  163.867523
  356.959991,   -1.704640, -163.768936,    2.418788,    0.263530,  164.032471
  357.000000,   -1.715783, -163.837570,    2.373177,    0.358457,  164.196030
  357.039978,   -1.725523, -163.906586,    2.322941,    0.451375,  164.357956
  357.079987,   -1.733907, -163.975937,    2.268318,    0.542107,  164.518051
  357.119995,   -1.740995, -164.045578,    2.209570,    0.630490,  164.676071
  357.160004,   -1.746863, -164.115448,    2.146982,    0.716369,  164.831818
  357.199982,   -1.751597, -164.185516,    2.080852,    0.799603,  164.985123
  357.239990,   -1.755295, -164.255722,    2.011487,    0.880063,  165.135788
  357.279999,   -1.758067, -164.326050,    1.939194,    0.957631,  165.283676
  357.319977,   -1.760032, -164.396454,    1.864280,    1.032202,  165.428650
  357.359985,   -1.761317, -164.466904,    1.787042,    1.103683,  165.570587
  357.399994,   -1.762060, -164.537384,    1.707766,    1.171994,  165.709381
  357.440002,   -1.762400, -164.607880,    1.626724,    1.237063,  165.844940
  357.479980,   -1.762485, -164.678375,    1.544171,    1.298830,  165.977203
  357.519989,   -1.762468, -164.748871,    1.460341,    1.357243,  166.106110
  357.559998,   -1.762501, -164.819366,    1.375451,    1.412261,  166.231628
  357.600006,   -1.762743, -164.889877,    1.289696,    1.463849,  166.353729
  357.639984,   -1.763350, -164.960419,    1.203251,    1.511979,  166.472397
  357.679993,   -1.764481, -165.030991,    1.116270,    1.556630,  166.587616
  357.720001,   -1.766294, -165.101639,    1.028890,    1.597786,  166.699432
  357.759979,   -1.768945, -165.172394,    0.941226,    1.635435,  166.807831
  357.799988,   -1.772590, -165.243301,    0.853379,    1.669570,  166.912872
  357.839996,   -1.777382, -165.314392,    0.765433,    1.700188,  167.014587
  357.880005,   -1.783469, -165.385727,    0.677459,    1.727286,  167.113007
  357.919983,   -1.791001, -165.457367,    0.589513,    1.750866,  167.208237
  357.959991,   -1.800120, -165.529373,    0.501642,    1.770932,  167.300308
  358.000000,   -1.810966, -165.601807,    0.413882,    1.787488,  167.389297
  358.039978,   -1.823676, -165.674759,    0.326260,    1.800538,  167.475296
  358.079987,   -1.838382, -165.748291,    0.238797,    1.810090,  167.558380
  358.119995,   -1.855210, -165.822495,    0.151511,    1.816151,  167.638641
  358.160004,   -1.874282, -165.897461,    0.064412,    1.818727,  167.716187
  358.199982,   -1.895714, -165.973297,   -0.022489,    1.817827,  167.791122
  358.239990,   -1.919617, -166.050079,   -0.109184,    1.813460,  167.863541
  358.279999,   -1.946093, -166.127930,   -0.195663,    1.805634,  167.933563
  358.319977,   -1.975236, -166.206940,   -0.281915,    1.794357,  168.001297
  358.359985,   -2.007133, -166.287231,   -0.367927,    1.779640,  168.066864
  358.399994,   -2.041857, -166.368912,   -0.453679,    1.761493,  168.130402
  358.440002,   -2.079471, -166.452087,   -0.539148,    1.739927,  168.192017
  358.479980,   -2.120023, -166.536896,   -0.624302,    1.714955,  168.251846
  358.519989,   -2.163545, -166.623444,   -0.709100,    1.686591,  168.310028
  358.559998,   -2.210047, -166.711853,   -0.793494,    1.654851,  168.366699
  358.600006,   -2.259521, -166.802231,   -0.877422,    1.619754,  168.421982
  358.639984,   -2.311931, -166.894714,   -0.960810,    1.581322,  168.476044
  358.679993,   -2.367211, -166.989410,   -1.043571,    1.539579,  168.528992
  358.720001,   -2.425265, -167.086426,   -1.125604,    1.494555,  168.580978
  358.759979,   -2.485956, -167.185867,   -1.206790,    1.446283,  168.632156
  358.799988,   -2.549109, -167.287827,   -1.286995,    1.394803,  168.682632
  358.839996,   -2.614505, -167.392410,   -1.366069,    1.340160,  168.732574
  358.880005,   -2.681872, -167.499680,   -1.443841,    1.282407,  168.782089
  358.919983,   -2.750889, -167.609711,   -1.520126,    1.221602,  168.831314
  358.959991,   -2.821180, -167.722565,   -1.594721,    1.157813,  168.880371
  359.000000,   -2.892314, -167.838257,   -1.667406,    1.091117,  168.929367
  359.039978,   -2.963802, -167.956802,   -1.737948,    1.021599,  168.978394
  359.079987,   -3.035103, -168.078201,   -1.806098,    0.949355,  169.027557
  359.119995,   -3.105627, -168.202423,   -1.871602,    0.874491,  169.076920
  359.160004,   -3.174738, -168.329407,   -1.934193,    0.797123,  169.126526
  359.199982,   -3.241768, -168.459076,   -1.993604,    0.717379,  169.176453
  359.239990,   -3.306028, -168.591324,   -2.049567,    0.635396,  169.226715
  359.279999,   -3.366817, -168.725998,   -2.101820,    0.551323,  169.277328
  359.319977,   -3.423449, -168.862930,   -2.150110,    0.465319,  169.328247
  359.359985,   -3.475262, -169.001938,   -2.194200,    0.377551,  169.379486
  359.399994,   -3.521645, -169.142807,   -2.233872,    0.288196,  169.431000
  359.440002,   -3.562052, -169.285294,   -2.268935,    0.197439,  169.482727
  359.479980,   -3.596029, -169.429138,   -2.299227,    0.105470,  169.534607
  359.519989,   -3.623224, -169.574066,   -2.324620,    0.012485,  169.586548
  359.559998,   -3.643406, -169.719803,   -2.345024,   -0.081316,  169.638489
  359.600006,   -3.656476, -169.866058,   -2.360391,   -0.175732,  169.690323
  359.639984,   -3.662469, -170.012558,   -2.370714,   -0.270560,  169.742004
  359.679993,   -3.661556, -170.159027,   -2.376030,   -0.365602,  169.793427
  359.720001,   -3.654041, -170.305191,   -2.376418,   -0.460658,  169.844528
  359.759979,   -3.640347, -170.450806,   -2.371998,   -0.555538,  169.895264
  359.799988,   -3.621011, -170.595642,   -2.362930,   -0.650055,  169.945587
  359.839996,   -3.596657, -170.739502,   -2.349411,   -0.744032,  169.995468
  359.880005,   -3.567980, -170.882217,   -2.331668,   -0.837298,  170.044922
  359.919983,   -3.535725, -171.023651,   -2.309953,   -0.929697,  170.093948
  359.959991,   -3.500665, -171.163681,   -2.284544,   -1.021078,  170.142609
  360.000000,   -3.463584, -171.302231,   -2.255732,   -1.111308,  170.190918
  360.039978,   -3.425253, -171.439240,   -2.223819,   -1.200260,  170.238983
  360.079987,   -3.386417, -171.574692,   -2.189116,   -1.287825,  170.286865
  360.119995,   -3.347781, -171.708603,   -2.151930,   -1.373902,  170.334702
  360.160004,   -3.309995, -171.841003,   -2.112568,   -1.458405,  170.382599
  360.199982,   -3.273651, -171.971954,   -2.071328,   -1.541258,  170.430695
  360.239990,   -3.239272, -172.101532,   -2.028498,   -1.622398,  170.479141
  360.279999,   -3.207309, -172.229828,   -1.984349,   -1.701772,  170.528061
  360.319977,   -3.178138, -172.356949,   -1.939138,   -1.779337,  170.577606
  360.359985,   -3.152060, -172.483032,   -1.893103,   -1.855061,  170.627975
  360.399994,   -3.129302, -172.608200,   -1.846464,   -1.928919,  170.679276
  360.440002,   -3.110016, -172.732605,   -1.799419,   -2.000896,  170.731705
  360.479980,   -3.094281, -172.856369,   -1.752147,   -2.070982,  170.785385
  360.519989,   -3.082106, -172.979660,   -1.704807,   -2.139174,  170.840485
  360.559998,   -3.073430, -173.102600,   -1.657539,   -2.205475,  170.897125
  360.600006,   -3.068125, -173.225327,   -1.610463,   -2.269894,  170.955429
  360.639984,   -3.066002, -173.347961,   -1.563683,   -2.332442,  171.015518
  360.679993,   -3.066807, -173.470627,   -1.517284,   -2.393134,  171.077499
  360.720001,   -3.070229, -173.593430,   -1.471338,   -2.451987,  171.141449
  360.759979,   -3.075899, -173.716461,   -1.425901,   -2.509023,  171.207443
  360.799988,   -3.083401, -173.839798,   -1.381016,   -2.564264,  171.275528
  360.839996,   -3.092269, -173.963486,   -1.336717,   -2.617733,  171.345749
  360.880005,   -3.101997, -174.087570,   -1.293025,   -2.669453,  171.418121
  360.919983,   -3.112040, -174.212051,   -1.249953,   -2.719451,  171.492599
  360.959991,   -3.121829, -174.336929,   -1.207505,   -2.767751,  171.569183
  361.000000,   -3.130773, -174.462158,   -1.165679,   -2.814378,  171.647781
  361.039978,   -3.138272, -174.587692,   -1.124467,   -2.859357,  171.728333
  361.079987,   -3.143726, -174.713440,   -1.083855,   -2.902711,  171.810730
  361.119995,   -3.146547, -174.839294,   -1.043826,   -2.944464,  171.894836
  361.160004,   -3.146173, -174.965149,   -1.004360,   -2.984639,  171.980515
  361.199982,   -3.142075, -175.090836,   -0.965433,   -3.023256,  172.067581
  361.239990,   -3.133773, -175.216187,   -0.927020,   -3.060337,  172.155853
  361.279999,   -3.120845, -175.341019,   -0.889095,   -3.095900,  172.245117
  361.319977,   -3.102936, -175.465134,   -0.851629,   -3.129965,  172.335175
  361.359985,   -3.079768, -175.588318,   -0.814595,   -3.162549,  172.425766
  361.399994,   -3.051141, -175.710358,   -0.777965,   -3.193668,  172.516693
  361.440002,   -3.016941, -175.831039,   -0.741710,   -3.223337,  172.607697
  361.479980,   -2.977137, -175.950119,   -0.705803,   -3.251569,  172.698547
  361.519989,   -2.931781, -176.067383,   -0.670217,   -3.278378,  172.789001
  361.559998,   -2.881003, -176.182617,   -0.634927,   -3.303775,  172.878845
