omega,theta
     -1.34570334,      0.61947785
     -0.35348574,      3.12207943
     -1.37383457,      6.07010029
      1.28556420,      5.88549728
     -0.93226549,      1.58067138
     -2.49858992,      0.16482826
      0.84875169,      3.88690124
      1.63494645,      1.70638390
     -0.67807484,      2.62782503
      1.02367526,      6.04088170
     -0.15067104,      4.57301278
      1.72191228,      4.35704132
     -1.74319338,      5.54590686
      1.23904990,      2.73333789
      1.85982427,      3.84025880
     -1.89105181,      0.24353455
      1.13581831,      2.19964089
     -2.22226333,      0.10565630
      1.73968688,      1.53054693
     -1.87715044,      1.06795365
      1.42417252,      1.56276435
      1.75895395,      6.05557453
     -0.96512685,      4.03013654
      1.79323526,      1.96702503
      0.02682806,      1.22855603
      0.41456135,      0.34658432
      0.46389907,      4.90499473
      1.10627107,      3.83665011
      1.20187982,      2.49241767
      0.40043311,      1.07381932
      0.19987749,      0.00998570
      0.45104443,      5.38891611
     -0.66507680,      1.75372850
     -2.46581705,      0.45098080
      1.66545279,      4.94388367
     -1.33261860,      5.88435322
      1.19774799,      6.20698210
     -1.19589040,      0.37398710
      1.13458397,      5.17986576
      1.79137862,      4.77034957
     -1.59742820,      5.11727585
     -1.90322380,      0.99067191
      1.43194236,      1.60443477
     -1.55580265,      3.78121568
      0.77210711,      5.31244947
     -0.41889756,      5.06452657
      0.59845139,      3.07996958
      0.44573378,      0.97461247
     -0.33633208,      6.10022561
     -0.47166615,      1.14960458
     -0.11529610,      3.51192456
      2.00825864,      4.01778131
     -1.86010442,      0.65710968
      1.18823265,      1.93496934
     -1.60781340,      3.83110008
      1.00844913,      5.66828769
     -0.96766775,      1.40728329
     -2.27243868,      0.76211389
      2.02858316,      0.68413384
     -1.64647180,      4.36114696
     -1.01889870,      5.46003740
      0.53021878,      0.40996740
     -0.54744913,      3.75521201
      1.65544110,      3.05599273
     -1.53995253,      0.44354741
      0.73372170,      2.05909920
     -1.74925482,      2.47458599
      1.84556244,      0.02544405
     -1.07187787,      3.89960807
      0.69035784,      4.36129125
      2.62018596,      0.04578279
      1.61937831,      6.23901203
      0.48762890,      3.34570679
     -0.16777266,      0.91340070
      0.22189613,      0.64901341
      0.54342335,      4.71877901
      2.17605011,      4.42866578
     -1.68432568,      1.18700571
      1.25944542,      1.58463057
     -1.47037374,      3.10989885
      1.47370625,      5.98157476
     -0.62254981,      4.18376917
      1.84652509,      4.02627224
      2.44226160,      5.03730267
     -0.15183495,      3.10514247
      2.17313955,      5.83587688
     -1.66461505,      4.72983224
      2.19927646,      0.54199429
     -2.06936720,      5.38001354
      2.15256416,      0.64381535
      1.98176484,      5.87042939
     -1.29794357,      4.27878316
      2.23523348,      0.35860009
     -2.00516592,      5.21953559
      2.20664815,      0.21535601
     -1.78575941,      4.75755192
      0.49247654,      3.46531029
      0.43502586,      6.26977883
      0.33854810,      5.13927851
      0.02649330,      2.64319647
     -2.34439211,      1.53819346
      0.85163498,      3.94445653
     -1.22140071,      5.97891787
      0.37625491,      2.32084736
      2.73705137,      5.75251208
      1.47833837,      0.54022799
     -1.32626588,      0.80028627
     -1.32621506,      2.06949922
      1.44162526,      0.80901468
     -1.01899792,      3.32100937
      0.58725700,      5.40438262
      0.37979143,      1.82668555
     -1.84510064,      1.90983142
      1.87905151,      0.51311122
     -1.27466318,      3.75950518
      0.04154930,      5.16554737
     -0.35287562,      5.82094108
     -2.46791120,      1.14081172
      0.01481479,      3.03008626
     -1.76690441,      3.00409515
      1.70569169,      5.86572623
     -0.92015608,      4.15358899
      1.58268533,      2.99830813
     -1.43990411,      0.46763819
      0.63715384,      5.87323034
     -0.98917791,      0.59234490
      1.01912818,      5.00007991
      2.05807977,      5.14384835
     -1.78248712,      5.17228947
      1.55224091,      2.26549647
     -0.11895102,      1.17108364
     -0.70597958,      3.07883104
      0.41304421,      5.41064968
     -0.23841436,      5.37862030
     -0.24477210,      2.11568774
     -2.53461542,      0.63827399
     -0.01114166,      2.98772981
     -1.88299705,      2.62039039
     -0.33801498,      2.91378174
     -0.28328236,      5.33649025
     -0.16994341,      6.09702765
     -0.55671116,      0.96515203
      0.47556494,      4.20874937
      2.63048449,      6.09418806
      1.62312712,      5.74985028
     -2.72880472,      5.70388719
     -0.24982788,      4.82577809
     -0.43414917,      0.04456444
     -0.32783211,      1.12450896
      0.03996491,      3.71699927
      2.49167851,      5.11093225
      0.42628468,      3.71949567
      0.33540127,      0.96520577
      0.16632645,      0.12595025
      0.52718439,      5.36064174
     -0.59939627,      1.88543753
     -2.55375181,      0.26725341
     -0.46921769,      2.48253963
      0.77476007,      3.80592045
     -1.17315411,      6.21444333
      0.26463969,      2.06948251
     -2.13988987,      1.57128150
      2.03715674,      6.15424689
     -1.33891542,      4.18428588
     -1.03594132,      1.70780664
      1.83284683,      1.03184706
     -1.57480900,      4.08724222
     -0.03456268,      5.10180821
     -0.38489920,      5.92178613
     -0.48327682,      1.35978669
     -1.05075542,      2.50420442
      1.35316496,      0.24924924
      1.77676488,      1.53394769
     -0.45645444,      2.85938937
      0.30227654,      5.43302586
     -0.19805832,      5.48415979
     -0.43066783,      1.83338665
     -2.36525716,      0.80184418
      2.08484142,      6.02606424
      1.39798549,      0.14128397
     -0.55417363,      3.93620973
      1.79479108,      3.72447456
     -1.85233239,      0.16393219
      1.07377312,      2.26963518
     -2.20691400,      0.20114026
      1.68881602,      1.58507277
     -0.99558588,      0.64235892
      0.92802930,      4.80003989
      2.35840964,      5.69814361
     -2.12653002,      6.09279885
      1.55653035,      1.93093236
      1.52482827,      6.26449872
     -0.70480111,      1.99246574
      0.89440142,      6.05142568
     -1.03339230,      0.33895985
      1.16142087,      5.64749638
     -0.59561996,      2.05037184
     -2.65870039,      6.22497016
     -1.48424812,      5.85258154
      1.30610506,      5.41536037
     -1.15493965,      3.56087042
      0.32626623,      5.25089672
     -0.34370989,      5.50153998
     -0.30862791,      1.95236968
     -2.42243186,      0.77521051
      1.80302529,      5.20387012
     -1.32807967,      4.66349511
     -0.35302024,      5.79439966
     -0.48995337,      1.47586534
     -1.52411909,      1.97668715
      1.56882892,      0.86224320
     -1.17226415,      3.34325494
      0.86298981,      5.52913297
     -0.30464722,      4.92146241
     -0.34020360,      5.32049781
     -0.03828461,      2.35609251
     -2.50915276,      0.97734124
     -0.25727554,      2.73703591
     -2.67904986,      0.80445705
     -1.67359859,      0.04290327
     -1.36539665,      1.96336566
     -1.82307803,      1.87191656
      1.84449375,      0.61700025
     -1.28750553,      3.70644839
      0.27469034,      5.20257237
     -0.36659045,      5.57064526
     -0.36151709,      1.84222373
     -2.31939993,      0.91650727
     -0.42157946,      5.39386335
     -0.07521993,      2.26852131
     -2.51202208,      0.88471255
     -0.05389712,      2.95007345
     -2.05062338,      2.23998087
      1.79339050,      5.41858323
     -0.23097507,      5.17815915
     -0.28840651,      6.09814109
     -0.49880914,      1.09577220
      0.07211202,      3.71876207
      2.53122983,      5.20375902
      0.89799391,      4.27561393
      2.63354869,      0.82424380
      2.39479807,      4.75445498
     -0.02584124,      3.22451215
      1.72338367,      3.03624862
     -1.56762804,      0.49942064
      0.77963310,      2.03960505
     -1.71193418,      2.56174939
      1.81239588,      0.01009774
      2.64801648,      5.55792913
      1.65762197,      5.83589189
      2.23591512,      5.67672660
     -1.87803758,      5.15842848
      1.86410124,      1.55612729
      1.55815523,      6.16649406
     -0.05539680,      2.76239682
      0.59855255,      5.34492947
     -0.33757200,      5.21373708
      0.17446156,      2.62550864
     -2.10670379,      2.00525628
      1.81672725,      5.40932955
     -1.22982782,      4.49337478
      1.52295544,      2.82985724
     -0.44912031,      1.63108540
     -1.96528706,      1.43033637
      1.81089701,      0.93372215
     -1.43794462,      3.81402831
      0.40107468,      5.19820317
     -0.39121830,      5.45012697
     -0.19924841,      2.11054518
     -1.23694950,      3.55033467
      0.57991987,      5.32747885
     -0.34434159,      5.23655741
      0.13147809,      2.57170718
     -2.23927558,      1.71572221
      1.54102384,      4.84286901
     -1.25917230,      4.88494396
     -2.64034817,      5.72008349
     -0.64885615,      5.02028701
     -0.04555331,      0.37096796
     -0.21397939,      0.62702855
      0.83264844,      5.14586306
      0.74412283,      3.50805217
     -0.97363428,      0.38766930
     -1.54207788,      1.95539284
      1.58097633,      0.87427736
     -1.19412673,      3.35049546
      0.89463706,      5.54253238
     -0.31750020,      4.88397452
      0.98634115,      3.52162486
     -1.24081891,      0.12193017
      0.59461661,      5.96991255
     -0.91803843,      0.47176401
      1.11979703,      5.47100992
      0.06560746,      2.82506823
     -2.02012668,      2.25856133
      1.84589799,      5.57724151
     -1.18567241,      4.37676200
     -1.93853786,      0.18116905
      1.19978333,      2.19931584
     -0.60172140,      2.71702569
      0.84504568,      5.81367566
     -0.12006214,      4.85591871
      0.99958117,      3.59208512
     -1.28119749,      0.01855535
     -1.79137282,      1.43097975
      1.55580639,      1.25775625
     -1.40880328,      3.45718014
      1.07212523,      5.58002386
     -0.40611518,      4.70677787
      1.42624051,      3.94718614
     -1.59711891,      5.77353527
      1.92555168,      0.87208082
     -1.60050812,      4.19853996
     -0.39218183,      5.14311278
     -0.23577603,      0.01344669
     -0.42528557,      0.92100614
      0.60802422,      4.44477928
      2.51604125,      5.92307581
      0.35994715,      0.98081387
     -0.01697823,      3.86350802
      2.46016046,      5.13062171
     -0.17394029,      3.08441886
      1.07407207,      4.06627761
     -1.32772025,      5.69614366
      0.69999126,      2.71210369
      1.65178175,      2.74192902
     -1.27771300,      0.68866147
      0.56918081,      1.76050052
     -1.71325445,      2.14693319
      1.80806090,      0.46792458
     -1.16804635,      3.66999185
     -0.02867912,      5.18129601
      1.30069488,      2.08306513
     -0.91768340,      2.37386578
      1.27064154,      0.31734391
     -0.45314153,      3.89651561
      1.90254054,      3.96627346
     -1.91648976,      0.22884354
      1.15793295,      2.19154936
     -1.66408204,      0.47757586
     -2.30754851,      0.40458444
      2.01201183,      0.85760148
     -1.83856132,      4.71989963
     -1.55753427,      0.51027216
     -1.76795860,      1.46925469
      1.53548157,      1.24637048
      0.33501549,      0.56036303
      0.48355681,      4.72901338
      1.78909553,      4.62965167
     -1.68777657,      5.29523217
      1.33999100,      2.75657790
     -0.83977933,      0.84328214
      0.56239191,      5.10944951
      0.31033432,      3.00054012
     -2.26528575,      5.90733486
      2.12584237,      0.65530971
     -1.94612810,      5.00983177
      1.23178417,      4.29094587
     -1.33522777,      5.40982915
     -1.29702127,      3.00143450
      1.39751258,      6.05992032
     -0.53066139,      4.19112889
      1.93462466,      4.23151882
     -1.96455104,      6.26810185
      1.23404726,      2.27507043
      1.51891625,      6.21560518
      1.04705152,      5.75670182
     -1.06992041,      1.18209899
     -1.85024765,      1.44541350
      1.64273977,      1.16030290
     -1.40999673,      3.57685623
      0.87857679,      5.43543625
     -0.37619192,      4.93388948
     -0.33829279,      5.33294390
     -0.06305176,      2.32391441
     -2.52238784,      0.91180177
     -0.35306925,      2.63102373
     -2.77852388,      0.34976235
     -1.24248250,      5.39575312
      1.07368814,      0.24446663
     -2.58254660,      0.02775021
     -1.49970723,      0.94411307
     -2.45764000,      6.09118513
      0.35233438,      3.34419849
      0.34389676,      0.94756969
      0.14521200,      0.11656177
      0.53731497,      5.39402542
      1.98571857,      5.47158902
     -1.46200523,      4.61681841
      1.72341319,      2.01753868
      0.11885185,      1.20857907
      0.37903658,      0.25645294
      0.47531428,      5.03138210
      0.56448369,      3.26117215
